Theta,Radius,Area
0,1.62412e-15,0
0.0317333,0.01923,0.00103231
0.0634665,0.0383408,0.00408682
0.0951998,0.0572201,0.00904993
0.126933,0.075791,0.0157736
0.158666,0.0940146,0.0241218
0.1904,0.11188,0.0340066
0.222133,0.129386,0.0453968
0.253866,0.146529,0.0583005
0.285599,0.163284,0.0727389
0.317333,0.179604,0.088716
0.349066,0.195415,0.106176
0.380799,0.210608,0.124937
0.412532,0.225029,0.144612
0.444266,0.238468,0.164551
0.475999,0.250659,0.183827
0.507732,0.261284,0.201321
0.539465,0.270012,0.215876
0.571199,0.276542,0.226491
0.602932,0.280662,0.232519
0.634665,0.2823,0.2338
0.666398,0.281563,0.230704
0.698132,0.278752,0.224075
0.729865,0.274339,0.215076
0.761598,0.268919,0.204985
0.793331,0.26313,0.194979
0.825065,0.257562,0.185988
0.856798,0.252675,0.178641
0.888531,0.248743,0.173277
0.920265,0.245855,0.169986
0.951998,0.243956,0.168691
0.983731,0.242913,0.169244
1.01546,0.242573,0.171497
1.0472,0.242769,0.175164
1.07893,0.243314,0.179794
1.11066,0.243979,0.184812
1.1424,0.244507,0.189519
1.17413,0.244652,0.193234
1.20586,0.244238,0.195457
1.2376,0.243212,0.195992
1.26933,0.241676,0.195021
1.30106,0.239884,0.193015
1.3328,0.238197,0.19053
1.36453,0.237023,0.188122
1.39626,0.236744,0.186361
1.428,0.237654,0.185803
1.45973,0.239932,0.186936
1.49146,0.243641,0.190136
1.5232,0.248744,0.195693
1.55493,0.255128,0.203832
1.58666,0.262627,0.214658
1.6184,0.271015,0.228056
1.65013,0.280014,0.243612
1.68186,0.28929,0.260606
1.7136,0.298467,0.278092
1.74533,0.307164,0.295041
1.77706,0.315031,0.310483
1.8088,0.321804,0.323628
1.84053,0.32732,0.333966
1.87226,0.33153,0.341295
1.904,0.334481,0.345721
1.93573,0.336288,0.347603
1.96746,0.337099,0.347478
1.9992,0.337067,0.345967
2.03093,0.33632,0.343658
2.06266,0.334944,0.341004
2.0944,0.332977,0.338208
2.12613,0.330411,0.335148
2.15786,0.327203,0.33138
2.18959,0.323294,0.326283
2.22133,0.318633,0.319273
2.25306,0.313193,0.309984
2.28479,0.306988,0.298357
2.31653,0.300079,0.284649
2.34826,0.292569,0.269388
2.37999,0.284593,0.253266
2.41173,0.276299,0.237017
2.44346,0.267832,0.22129
2.47519,0.259314,0.206551
2.50693,0.250832,0.193024
2.53866,0.24243,0.180693
2.57039,0.234099,0.16935
2.60213,0.22578,0.15868
2.63386,0.217372,0.148341
2.66559,0.208745,0.138023
2.69733,0.199756,0.127484
2.72906,0.190266,0.116562
2.76079,0.180159,0.105188
2.79253,0.16934,0.0933855
2.82426,0.157742,0.0812621
2.85599,0.145324,0.0690073
2.88773,0.132064,0.0568765
2.91946,0.117957,0.0451739
2.95119,0.103022,0.0342288
2.98293,0.0872946,0.0243701
3.01466,0.0708386,0.0158993
3.04639,0.0537457,0.00906871
3.07813,0.0361381,0.00406798
3.10986,0.0181656,0.00102231
3.14159,1.04638e-15,1.32658e-16
