Theta,Radius,Area
0,1.79791e-15,0
0.0317333,0.017667,0.000962156
0.0634665,0.0349518,0.00378145
0.0951998,0.0514905,0.00825875
0.126933,0.0669812,0.0140723
0.158666,0.081203,0.0207986
0.1904,0.0940251,0.0279493
0.222133,0.105408,0.0350231
0.253866,0.115398,0.0415707
0.285599,0.124122,0.047268
0.317333,0.131775,0.051983
0.349066,0.138601,0.0558161
0.380799,0.144861,0.0590909
0.412532,0.150795,0.0622817
0.444266,0.156585,0.0658821
0.475999,0.162347,0.0702609
0.507732,0.168143,0.075583
0.539465,0.174003,0.0818412
0.571199,0.17994,0.0889359
0.602932,0.185945,0.0967285
0.634665,0.191981,0.105058
0.666398,0.197973,0.113737
0.698132,0.203808,0.122549
0.729865,0.20934,0.131236
0.761598,0.214407,0.139504
0.793331,0.218846,0.147041
0.825065,0.222513,0.153551
0.856798,0.225301,0.15878
0.888531,0.227148,0.162527
0.920265,0.228045,0.16464
0.951998,0.228038,0.165048
0.983731,0.227219,0.163803
1.01546,0.225721,0.161117
1.0472,0.223701,0.157359
1.07893,0.221332,0.153029
1.11066,0.218788,0.148703
1.1424,0.216231,0.144951
1.17413,0.213809,0.142225
1.20586,0.211644,0.140757
1.2376,0.209839,0.14052
1.26933,0.208483,0.141283
1.30106,0.207672,0.142737
1.3328,0.207508,0.144634
1.36453,0.208093,0.146868
1.39626,0.209515,0.149477
1.428,0.211823,0.1526
1.45973,0.215003,0.156438
1.49146,0.218968,0.161216
1.5232,0.223573,0.167029
1.55493,0.228632,0.173484
1.58666,0.233951,0.180185
1.6184,0.239351,0.186869
1.65013,0.244685,0.193365
1.68186,0.249844,0.19959
1.7136,0.254752,0.205517
1.74533,0.259364,0.211152
1.77706,0.263653,0.216491
1.8088,0.267602,0.221507
1.84053,0.271197,0.226156
1.87226,0.27442,0.230395
1.904,0.277246,0.234193
1.93573,0.279649,0.237519
1.96746,0.281596,0.240316
1.9992,0.283054,0.242509
2.03093,0.283984,0.244019
2.06266,0.284345,0.244759
2.0944,0.284089,0.244626
2.12613,0.283166,0.243496
2.15786,0.281526,0.24123
2.18959,0.279123,0.237697
2.22133,0.275923,0.232794
2.25306,0.271911,0.226482
2.28479,0.2671,0.218794
2.31653,0.261534,0.209853
2.34826,0.255294,0.199858
2.37999,0.248491,0.189077
2.41173,0.241262,0.177821
2.44346,0.233754,0.166413
2.47519,0.226109,0.155156
2.50693,0.218451,0.144312
2.53866,0.21087,0.134084
2.57039,0.203418,0.124598
2.60213,0.196103,0.115885
2.63386,0.18889,0.10787
2.66559,0.181707,0.100386
2.69733,0.17445,0.0932125
2.72906,0.166994,0.0861198
2.76079,0.159197,0.0789023
2.79253,0.150908,0.0714032
2.82426,0.141972,0.0635354
2.85599,0.132236,0.0552973
2.88773,0.121564,0.0467787
2.91946,0.109844,0.0381577
2.95119,0.0970053,0.0296878
2.98293,0.0830304,0.0216795
3.01466,0.067966,0.0144755
3.04639,0.0519264,0.00842204
3.07813,0.0350903,0.00383615
3.10986,0.0176909,0.000973438
3.14159,1.17533e-15,1.18825e-16
