Theta,Radius,Area
0,1.4218e-15,0
0.0317333,0.0170181,0.000886653
0.0634665,0.0338383,0.00350367
0.0951998,0.0502825,0.0077295
0.126933,0.0662106,0.0133837
0.158666,0.0815327,0.020254
0.1904,0.0962138,0.0281263
0.222133,0.110272,0.0368159
0.253866,0.123771,0.0461962
0.285599,0.136806,0.0562206
0.317333,0.149484,0.0669255
0.349066,0.161908,0.0784056
0.380799,0.174159,0.0907657
0.412532,0.186287,0.104064
0.444266,0.198308,0.118275
0.475999,0.210215,0.133282
0.507732,0.221982,0.148917
0.539465,0.233578,0.16502
0.571199,0.244971,0.181501
0.602932,0.256127,0.198368
0.634665,0.267003,0.215696
0.666398,0.27754,0.233536
0.698132,0.287651,0.251803
0.729865,0.297229,0.270193
0.761598,0.306145,0.28816
0.793331,0.314275,0.304994
0.825065,0.321513,0.319953
0.856798,0.327798,0.332438
0.888531,0.33312,0.342143
0.920265,0.337529,0.349127
0.951998,0.34113,0.353788
0.983731,0.344063,0.356742
1.01546,0.346495,0.358691
1.0472,0.348594,0.360325
1.07893,0.350516,0.362303
1.11066,0.35238,0.365227
1.1424,0.354247,0.369372
1.17413,0.356098,0.374402
1.20586,0.357825,0.379642
1.2376,0.359227,0.38443
1.26933,0.360022,0.388361
1.30106,0.359886,0.39226
1.3328,0.358489,0.394035
1.36453,0.355558,0.391857
1.39626,0.350921,0.384988
1.428,0.34455,0.37318
1.45973,0.336573,0.356771
1.49146,0.327278,0.336723
1.5232,0.317081,0.314556
1.55493,0.306466,0.292167
1.58666,0.295904,0.271455
1.6184,0.285748,0.253785
1.65013,0.276154,0.239351
1.68186,0.267115,0.227413
1.7136,0.258588,0.217002
1.74533,0.250644,0.207491
1.77706,0.243532,0.198896
1.8088,0.237662,0.191792
1.84053,0.233522,0.186903
1.87226,0.231529,0.18452
1.904,0.231875,0.184281
1.93573,0.234387,0.185543
1.96746,0.23853,0.18774
1.9992,0.243559,0.190383
2.03093,0.248729,0.192961
2.06266,0.253452,0.194977
2.0944,0.257377,0.196072
2.12613,0.260381,0.196129
2.15786,0.262523,0.195263
2.18959,0.263965,0.193705
2.22133,0.264899,0.191624
2.25306,0.265487,0.189033
2.28479,0.265837,0.185847
2.31653,0.266004,0.182052
2.34826,0.266009,0.177837
2.37999,0.265858,0.173575
2.41173,0.265548,0.169664
2.44346,0.265054,0.166331
2.47519,0.2643,0.163541
2.50693,0.263139,0.161048
2.53866,0.261354,0.158503
2.57039,0.258675,0.155527
2.60213,0.254815,0.151731
2.63386,0.249515,0.146732
2.66559,0.242577,0.140204
2.69733,0.233887,0.131956
2.72906,0.223429,0.121974
2.76079,0.211281,0.110413
2.79253,0.197593,0.0975719
2.82426,0.182568,0.0838686
2.85599,0.166431,0.0698193
2.88773,0.149408,0.0560019
2.91946,0.131709,0.0430038
2.95119,0.113518,0.0313523
2.98293,0.0949863,0.02144
3.01466,0.0762262,0.0134699
3.04639,0.0573115,0.00745209
3.07813,0.0382836,0.00327468
3.10986,0.0191698,0.000813971
3.14159,4.16001e-16,4.34565e-16
