Theta,Radius,Area
0,1.34816e-13,0
0.0317333,0.417761,0.307172
0.0634665,0.831421,1.23172
0.0951998,1.23733,2.77999
0.126933,1.6324,4.95402
0.158666,2.01414,7.74008
0.1904,2.38071,11.0954
0.222133,2.73072,14.9395
0.253866,3.06304,19.1573
0.285599,3.37664,23.6133
0.317333,3.67046,28.1695
0.349066,3.94338,32.6994
0.380799,4.19424,37.0986
0.412532,4.42198,41.2874
0.444266,4.62577,45.208
0.475999,4.805,48.8191
0.507732,4.95941,52.0938
0.539465,5.08904,55.0226
0.571199,5.19431,57.6194
0.602932,5.27612,59.9242
0.634665,5.3359,61.9969
0.666398,5.3757,63.9005
0.698132,5.39806,65.6764
0.729865,5.40582,67.3242
0.761598,5.4018,68.7985
0.793331,5.38851,70.0229
0.825065,5.3679,70.913
0.856798,5.3412,71.3998
0.888531,5.30891,71.4522
0.920265,5.27093,71.0963
0.951998,5.22676,70.428
0.983731,5.17578,69.603
1.01546,5.11758,68.792
1.0472,5.0522,68.117
1.07893,4.98039,67.6151
1.11066,4.90388,67.2535
1.1424,4.82564,66.9743
1.17413,4.75025,66.7413
1.20586,4.68408,66.5713
1.2376,4.63514,66.5442
1.26933,4.61218,66.7932
1.30106,4.6231,67.4823
1.3328,4.67304,68.7672
1.36453,4.76292,70.7358
1.39626,4.88899,73.3765
1.428,5.04376,76.6206
1.45973,5.21767,80.4662
1.49146,5.40105,84.9464
1.5232,5.58562,89.817
1.55493,5.76527,94.76
1.58666,5.9362,99.5841
1.6184,6.09648,104.218
1.65013,6.24531,108.678
1.68186,6.38208,113.03
1.7136,6.50584,117.318
1.74533,6.61516,121.492
1.77706,6.70848,125.377
1.8088,6.7846,128.752
1.84053,6.84312,131.426
1.87226,6.88452,133.279
1.904,6.91013,134.28
1.93573,6.92173,134.479
1.96746,6.92112,133.997
1.9992,6.90975,132.986
2.03093,6.88834,131.6
2.06266,6.85683,129.946
2.0944,6.81449,128.051
2.12613,6.76015,125.865
2.15786,6.69263,123.303
2.18959,6.61107,120.283
2.22133,6.51519,116.767
2.25306,6.40543,112.776
2.28479,6.28291,108.385
2.31653,6.1493,103.714
2.34826,6.00658,98.8914
2.37999,5.85679,94.0429
2.41173,5.70178,89.2839
2.44346,5.54293,84.7252
2.47519,5.38088,80.4558
2.50693,5.21537,76.467
2.53866,5.0451,72.5835
2.57039,4.86783,68.5548
2.60213,4.68064,64.1887
2.63386,4.48045,59.3922
2.66559,4.26456,54.1656
2.69733,4.03126,48.5876
2.72906,3.78028,42.7954
2.76079,3.513,36.961
2.79253,3.23228,31.2647
2.82426,2.9421,25.8708
2.85599,2.64673,20.9078
2.88773,2.35003,16.4584
2.91946,2.05464,12.5597
2.95119,1.76162,9.21375
2.98293,1.47049,6.40379
3.01466,1.17983,4.11033
3.04639,0.888027,2.32148
3.07813,0.594015,1.03596
3.10986,0.297714,0.259749
3.14159,3.56406e-13,0
