Theta,Radius,Area
0,9.07484e-16,0
0.0317333,0.0147172,0.000419537
0.0634665,0.029652,0.00171615
0.0951998,0.044988,0.00399591
0.126933,0.0608435,0.00741177
0.158666,0.0772525,0.0121362
0.1904,0.0941549,0.0183333
0.222133,0.1114,0.0261332
0.253866,0.128757,0.0356061
0.285599,0.145939,0.0467314
0.317333,0.162626,0.0593632
0.349066,0.178499,0.0731994
0.380799,0.193261,0.0877789
0.412532,0.206672,0.102524
0.444266,0.21857,0.116831
0.475999,0.228885,0.130167
0.507732,0.237649,0.142155
0.539465,0.244986,0.152612
0.571199,0.251096,0.161546
0.602932,0.25623,0.169167
0.634665,0.260662,0.175879
0.666398,0.264662,0.182242
0.698132,0.268462,0.188844
0.729865,0.272231,0.196093
0.761598,0.276063,0.204066
0.793331,0.27997,0.212535
0.825065,0.283905,0.221137
0.856798,0.287786,0.22953
0.888531,0.29151,0.237487
0.920265,0.294971,0.244895
0.951998,0.298067,0.251706
0.983731,0.300694,0.25789
1.01546,0.302748,0.263389
1.0472,0.304121,0.268069
1.07893,0.304699,0.271685
1.11066,0.304368,0.273879
1.1424,0.303017,0.274213
1.17413,0.300551,0.272237
1.20586,0.296894,0.26757
1.2376,0.292011,0.259973
1.26933,0.285908,0.249423
1.30106,0.278648,0.23617
1.3328,0.270357,0.220753
1.36453,0.261226,0.203974
1.39626,0.251501,0.18679
1.428,0.241468,0.170144
1.45973,0.231424,0.154809
1.49146,0.221647,0.141222
1.5232,0.212378,0.129685
1.55493,0.203825,0.120267
1.58666,0.196179,0.112903
1.6184,0.189634,0.107439
1.65013,0.184392,0.103785
1.68186,0.180637,0.101901
1.7136,0.178498,0.101675
1.74533,0.178012,0.102878
1.77706,0.179094,0.105225
1.8088,0.181539,0.108502
1.84053,0.185028,0.112668
1.87226,0.189171,0.117686
1.904,0.193554,0.123105
1.93573,0.197809,0.128182
1.96746,0.20166,0.132251
1.9992,0.204959,0.134898
2.03093,0.207684,0.136024
2.06266,0.209922,0.13583
2.0944,0.211836,0.134733
2.12613,0.213618,0.133237
2.15786,0.215449,0.131803
2.18959,0.217465,0.130758
2.22133,0.219729,0.130263
2.25306,0.222224,0.130339
2.28479,0.224857,0.130925
2.31653,0.227467,0.131936
2.34826,0.229843,0.133273
2.37999,0.231741,0.134765
2.41173,0.232908,0.136099
2.44346,0.233106,0.136835
2.47519,0.232131,0.136518
2.50693,0.22984,0.134785
2.53866,0.226165,0.131424
2.57039,0.221119,0.126381
2.60213,0.21479,0.119726
2.63386,0.207334,0.111625
2.66559,0.198952,0.102331
2.69733,0.189876,0.0921874
2.72906,0.180344,0.0816234
2.76079,0.170574,0.0711344
2.79253,0.160726,0.0612161
2.82426,0.15085,0.0522451
2.85599,0.140839,0.0443474
2.88773,0.13041,0.0373634
2.91946,0.119165,0.0309677
2.95119,0.106692,0.0248539
2.98293,0.0926689,0.0188815
3.01466,0.0769302,0.013141
3.04639,0.059498,0.00793992
3.07813,0.0405877,0.00372596
3.10986,0.0205846,0.00096357
3.14159,8.23163e-16,8.32667e-17
