Theta,Radius,Area
0,1.25607e-15,0
0.0317333,0.0156179,0.000493236
0.0634665,0.0314695,0.00204646
0.0951998,0.0477956,0.00488532
0.126933,0.0648137,0.00937709
0.158666,0.0826763,0.0159697
0.1904,0.101411,0.0250884
0.222133,0.120875,0.0370208
0.253866,0.140744,0.0518125
0.285599,0.160543,0.0691758
0.317333,0.179693,0.0884387
0.349066,0.197576,0.108575
0.380799,0.21361,0.128336
0.412532,0.227314,0.146456
0.444266,0.238368,0.161868
0.475999,0.246652,0.173876
0.507732,0.252253,0.182246
0.539465,0.255453,0.187191
0.571199,0.256686,0.189285
0.602932,0.256487,0.189315
0.634665,0.255415,0.188134
0.666398,0.253993,0.186521
0.698132,0.252643,0.185096
0.729865,0.25165,0.184262
0.761598,0.251148,0.184188
0.793331,0.251137,0.184838
0.825065,0.251512,0.186027
0.856798,0.252114,0.187516
0.888531,0.252765,0.189084
0.920265,0.2533,0.190574
0.951998,0.253589,0.191907
0.983731,0.253544,0.193066
1.01546,0.253126,0.194075
1.0472,0.252341,0.194975
1.07893,0.25124,0.195796
1.11066,0.249909,0.196539
1.1424,0.248456,0.197177
1.17413,0.247004,0.197665
1.20586,0.245668,0.197973
1.2376,0.244549,0.198108
1.26933,0.243715,0.198116
1.30106,0.243194,0.198065
1.3328,0.242976,0.19803
1.36453,0.243017,0.198074
1.39626,0.243253,0.198243
1.428,0.243622,0.198545
1.45973,0.244078,0.198956
1.49146,0.244612,0.199453
1.5232,0.24526,0.200066
1.55493,0.246108,0.200911
1.58666,0.247287,0.202191
1.6184,0.248964,0.204146
1.65013,0.251326,0.207041
1.68186,0.254554,0.211155
1.7136,0.258795,0.216772
1.74533,0.264135,0.224181
1.77706,0.27057,0.233681
1.8088,0.277994,0.245529
1.84053,0.286204,0.259731
1.87226,0.294914,0.275832
1.904,0.30378,0.293023
1.93573,0.312429,0.310365
1.96746,0.32049,0.326939
1.9992,0.327624,0.341893
2.03093,0.333545,0.354498
2.06266,0.338045,0.364181
2.0944,0.341002,0.370562
2.12613,0.342383,0.373461
2.15786,0.342234,0.372889
2.18959,0.340662,0.369012
2.22133,0.337815,0.362113
2.25306,0.333852,0.352556
2.28479,0.328929,0.340761
2.31653,0.323172,0.327196
2.34826,0.316676,0.31237
2.37999,0.3095,0.296809
2.41173,0.301672,0.280982
2.44346,0.293202,0.265222
2.47519,0.284092,0.249687
2.50693,0.274353,0.234384
2.53866,0.264013,0.219219
2.57039,0.253127,0.204061
2.60213,0.241777,0.188787
2.63386,0.230068,0.173328
2.66559,0.218114,0.157701
2.69733,0.20602,0.142011
2.72906,0.193866,0.126432
2.76079,0.181687,0.111164
2.79253,0.169464,0.0963942
2.82426,0.157123,0.0822712
2.85599,0.144539,0.0688949
2.88773,0.131553,0.0563342
2.91946,0.117986,0.0446553
2.95119,0.10367,0.0339511
2.98293,0.0884737,0.0243587
3.01466,0.0723284,0.0160595
3.04639,0.05525,0.00926598
3.07813,0.0373516,0.00420005
3.10986,0.0188405,0.00106325
3.14159,2.10798e-15,1.38778e-17
