Theta,Radius,Area
0,2.91236e-13,0
0.0317333,0.313456,0.300807
0.0634665,0.623269,1.18866
0.0951998,0.926154,2.62231
0.126933,1.21953,4.54055
0.158666,1.50175,6.87136
0.1904,1.77216,9.54212
0.222133,2.0311,12.4901
0.253866,2.27974,15.6724
0.285599,2.51982,19.0733
0.317333,2.75333,22.7049
0.349066,2.98218,26.5996
0.380799,3.20783,30.7929
0.412532,3.43121,35.3045
0.444266,3.65264,40.1255
0.475999,3.87194,45.2169
0.507732,4.08868,50.5212
0.539465,4.30227,55.9843
0.571199,4.51212,61.5757
0.602932,4.71761,67.2981
0.634665,4.91794,73.1769
0.666398,5.11201,79.2293
0.698132,5.29825,85.4266
0.729865,5.47466,91.6652
0.761598,5.63889,97.7608
0.793331,5.78862,103.472
0.825065,5.92194,108.546
0.856798,6.03769,112.782
0.888531,6.13571,116.074
0.920265,6.21693,118.444
0.951998,6.28325,120.025
0.983731,6.33728,121.027
1.01546,6.38208,121.689
1.0472,6.42075,122.243
1.07893,6.45617,122.915
1.11066,6.4905,123.907
1.1424,6.52488,125.314
1.17413,6.55899,127.02
1.20586,6.59081,128.798
1.2376,6.61663,130.423
1.26933,6.63129,131.757
1.30106,6.62877,133.08
1.3328,6.60304,133.682
1.36453,6.54906,132.943
1.39626,6.46366,130.613
1.428,6.3463,126.606
1.45973,6.19937,121.04
1.49146,6.02818,114.238
1.5232,5.84035,106.718
1.55493,5.64483,99.1219
1.58666,5.45029,92.095
1.6184,5.26323,86.1002
1.65013,5.08652,81.2035
1.68186,4.92002,77.1531
1.7136,4.76297,73.6211
1.74533,4.61665,70.3944
1.77706,4.48564,67.4783
1.8088,4.37753,65.068
1.84053,4.30127,63.4095
1.87226,4.26457,62.6011
1.904,4.27093,62.5198
1.93573,4.3172,62.9481
1.96746,4.39352,63.6935
1.9992,4.48615,64.5903
2.03093,4.58137,65.4652
2.06266,4.66837,66.149
2.0944,4.74066,66.5207
2.12613,4.79599,66.5399
2.15786,4.83544,66.2462
2.18959,4.862,65.7175
2.22133,4.8792,65.0116
2.25306,4.89004,64.1327
2.28479,4.89649,63.0517
2.31653,4.89955,61.7641
2.34826,4.89963,60.3339
2.37999,4.89684,58.8879
2.41173,4.89115,57.561
2.44346,4.88204,56.4301
2.47519,4.86814,55.4835
2.50693,4.84676,54.6379
2.53866,4.81388,53.7746
2.57039,4.76454,52.7649
2.60213,4.69345,51.4773
2.63386,4.59584,49.7815
2.66559,4.46803,47.5667
2.69733,4.30798,44.7685
2.72906,4.11536,41.3822
2.76079,3.89161,37.4601
2.79253,3.63949,33.1034
2.82426,3.36275,28.4543
2.85599,3.06552,23.6878
2.88773,2.75197,18.9999
2.91946,2.42597,14.59
2.95119,2.09091,10.637
2.98293,1.74957,7.274
3.01466,1.40402,4.56996
3.04639,1.05563,2.52827
3.07813,0.70515,1.111
3.10986,0.35309,0.276155
3.14159,1.69502e-13,1.81899e-12
