Theta,Radius,Area
0,3.04126e-13,0
0.0317333,0.431789,0.392052
0.0634665,0.854521,1.54475
0.0951998,1.25998,3.38996
0.126933,1.64138,5.8228
0.158666,1.99383,8.71663
0.1904,2.3146,11.9434
0.222133,2.60318,15.3904
0.253866,2.86103,18.9673
0.285599,3.09119,22.6168
0.317333,3.29777,26.3291
0.349066,3.48537,30.1409
0.380799,3.65839,34.1088
0.412532,3.82048,38.2655
0.444266,3.97403,42.5821
0.475999,4.11983,46.9531
0.507732,4.25707,51.2118
0.539465,4.38345,55.1623
0.571199,4.49568,58.6169
0.602932,4.59005,61.4206
0.634665,4.66315,63.4595
0.666398,4.71257,64.6623
0.698132,4.73743,65.0116
0.729865,4.73868,64.5583
0.761598,4.71912,63.4293
0.793331,4.68314,61.8238
0.825065,4.63628,59.9964
0.856798,4.58461,58.2264
0.888531,4.53405,56.7742
0.920265,4.48968,55.8396
0.951998,4.45513,55.534
0.983731,4.4322,55.8616
1.01546,4.42054,56.7172
1.0472,4.41769,57.9169
1.07893,4.41935,59.2372
1.11066,4.42004,60.4418
1.1424,4.41397,61.3076
1.17413,4.39611,61.6542
1.20586,4.36314,61.3714
1.2376,4.31413,60.4406
1.26933,4.25087,58.9448
1.30106,4.17785,57.0661
1.3328,4.10182,55.0658
1.36453,4.03102,53.2455
1.39626,3.97419,51.8886
1.428,3.9395,51.193
1.45973,3.93349,51.237
1.49146,3.96025,52.014
1.5232,4.02083,53.5036
1.55493,4.11331,55.7051
1.58666,4.23342,58.5689
1.6184,4.37571,61.9212
1.65013,4.53453,65.5424
1.68186,4.70428,69.2725
1.7136,4.87912,73.0595
1.74533,5.05295,76.9914
1.77706,5.21991,81.2537
1.8088,5.37525,85.8952
1.84053,5.51583,90.7365
1.87226,5.64005,95.5615
1.904,5.74758,100.18
1.93573,5.8389,104.424
1.96746,5.91488,108.141
1.9992,5.97652,111.21
2.03093,6.02468,113.537
2.06266,6.05993,115.064
2.0944,6.08247,115.767
2.12613,6.09209,115.655
2.15786,6.08828,114.761
2.18959,6.07036,113.143
2.22133,6.03777,110.864
2.25306,5.99027,107.975
2.28479,5.92813,104.52
2.31653,5.85215,100.58
2.34826,5.76358,96.2775
2.37999,5.66385,91.759
2.41173,5.55435,87.1684
2.44346,5.43612,82.6227
2.47519,5.30973,78.1981
2.50693,5.17519,73.9251
2.53866,5.03201,69.7908
2.57039,4.87936,65.7441
2.60213,4.71621,61.7054
2.63386,4.54152,57.5833
2.66559,4.35438,53.2959
2.69733,4.15408,48.7903
2.72906,3.9401,44.0555
2.76079,3.71214,39.1253
2.79253,3.47005,34.0742
2.82426,3.21382,29.008
2.85599,2.94357,24.0512
2.88773,2.65953,19.3324
2.91946,2.36214,14.9719
2.95119,2.05205,11.0709
2.98293,1.73021,7.70622
3.01466,1.39789,4.92881
3.04639,1.05668,2.76576
3.07813,0.708489,1.22563
3.10986,0.355476,0.305702
3.14159,1.94118e-13,0
