Theta,Radius,Area
0,2.85635e-13,0
0.0317333,0.364435,0.351216
0.0634665,0.72774,1.40553
0.0951998,1.08822,3.16329
0.126933,1.44368,5.61988
0.158666,1.79142,8.75708
0.1904,2.12846,12.5255
0.222133,2.45182,16.8233
0.253866,2.75883,21.494
0.285599,3.04742,26.351
0.317333,3.31614,31.2134
0.349066,3.56411,35.9349
0.380799,3.79073,40.4201
0.412532,3.9954,44.6264
0.444266,4.17749,48.557
0.475999,4.3364,52.2489
0.507732,4.47191,55.7509
0.539465,4.58452,59.0853
0.571199,4.67558,62.2166
0.602932,4.74729,65.0592
0.634665,4.80238,67.5122
0.666398,4.84377,69.4899
0.698132,4.87426,70.9427
0.729865,4.89639,71.8702
0.761598,4.91237,72.3281
0.793331,4.92423,72.4277
0.825065,4.93367,72.3216
0.856798,4.94195,72.176
0.888531,4.94953,72.1307
0.920265,4.95578,72.2559
0.951998,4.95885,72.5266
0.983731,4.95596,72.8356
1.01546,4.94394,73.0326
1.0472,4.92001,72.9699
1.07893,4.88242,72.5368
1.11066,4.8309,71.6747
1.1424,4.7666,70.3892
1.17413,4.69178,68.7405
1.20586,4.60938,66.8222
1.2376,4.5226,64.7441
1.26933,4.43477,62.6267
1.30106,4.34937,60.6045
1.3328,4.27015,58.8277
1.36453,4.20121,57.4521
1.39626,4.14688,56.6104
1.428,4.11144,56.3753
1.45973,4.09865,56.7378
1.49146,4.11105,57.6327
1.5232,4.14922,59.0004
1.55493,4.21155,60.8165
1.58666,4.29482,63.0458
1.6184,4.3955,65.5931
1.65013,4.51074,68.3675
1.68186,4.63827,71.3967
1.7136,4.7752,74.8067
1.74533,4.91696,78.5978
1.77706,5.05736,82.7675
1.8088,5.18983,86.8587
1.84053,5.30868,90.6436
1.87226,5.40973,93.8768
1.904,5.49031,96.3644
1.93573,5.5489,97.9761
1.96746,5.58494,98.703
1.9992,5.59877,98.5766
2.03093,5.59176,97.6633
2.06266,5.56664,96.0759
2.0944,5.52764,93.9926
2.12613,5.48026,91.6762
2.15786,5.43053,89.4713
2.18959,5.38381,87.721
2.22133,5.34345,86.6238
2.25306,5.31002,86.1591
2.28479,5.28122,86.1181
2.31653,5.2526,86.1968
2.34826,5.21861,86.0858
2.37999,5.17387,85.5221
2.41173,5.11411,84.3167
2.44346,5.03665,82.3655
2.47519,4.94046,79.645
2.50693,4.82581,76.1974
2.53866,4.69378,72.1102
2.57039,4.54578,67.4993
2.60213,4.3832,62.4951
2.63386,4.20726,57.2333
2.66559,4.01896,51.845
2.69733,3.81921,46.4485
2.72906,3.60891,41.141
2.76079,3.38894,35.9938
2.79253,3.16005,31.052
2.82426,2.92269,26.3419
2.85599,2.67686,21.8838
2.88773,2.42203,17.7042
2.91946,2.15729,13.8435
2.95119,1.8816,10.3538
2.98293,1.59407,7.29306
3.01466,1.29441,4.71676
3.04639,0.983138,2.67191
3.07813,0.661805,1.19249
3.10986,0.332971,0.298741
3.14159,3.80522e-13,0
