Theta,Radius,Area
0,2.52218e-13,0
0.0317333,0.356492,0.278908
0.0634665,0.713441,1.13946
0.0951998,1.07099,2.64215
0.126933,1.42877,4.85732
0.158666,1.78568,7.83623
0.1904,2.13953,11.5895
0.222133,2.48679,16.0735
0.253866,2.82244,21.1811
0.285599,3.14006,26.7378
0.317333,3.43237,32.5075
0.349066,3.69203,38.2103
0.380799,3.91264,43.5519
0.412532,4.08971,48.2567
0.444266,4.22144,52.0996
0.475999,4.30922,54.9293
0.507732,4.3577,56.682
0.539465,4.3746,57.3881
0.571199,4.37012,57.1838
0.602932,4.35605,56.3309
0.634665,4.34445,55.2172
0.666398,4.34599,54.3111
0.698132,4.36815,54.0533
0.729865,4.41376,54.7044
0.761598,4.48074,56.2415
0.793331,4.56331,58.4041
0.825065,4.6542,60.8464
0.856798,4.74648,63.276
0.888531,4.8346,65.5139
0.920265,4.91456,67.4951
0.951998,4.98371,69.2241
0.983731,5.04034,70.7216
1.01546,5.08351,72.0005
1.0472,5.11296,73.0689
1.07893,5.12916,73.935
1.11066,5.13324,74.6081
1.1424,5.12693,75.104
1.17413,5.11242,75.4634
1.20586,5.09216,75.7739
1.2376,5.06861,76.1731
1.26933,5.04375,76.8091
1.30106,5.01863,77.756
1.3328,4.99315,78.9545
1.36453,4.96632,80.2562
1.39626,4.93699,81.5037
1.428,4.90447,82.5695
1.45973,4.86903,83.3801
1.49146,4.83191,83.9306
1.5232,4.79533,84.2934
1.55493,4.76219,84.6404
1.58666,4.73592,85.3067
1.6184,4.7203,86.6381
1.65013,4.71942,88.4449
1.68186,4.73751,90.3455
1.7136,4.77884,92.1362
1.74533,4.84736,93.7755
1.77706,4.94628,95.3632
1.8088,5.07727,97.1352
1.84053,5.23952,99.4555
1.87226,5.42892,102.692
1.904,5.63793,107.068
1.93573,5.85667,112.691
1.96746,6.07477,119.57
1.9992,6.28303,127.515
2.03093,6.47436,136.109
2.06266,6.64402,144.72
2.0944,6.78953,152.619
2.12613,6.91056,159.204
2.15786,7.00855,164.146
2.18959,7.08622,167.42
2.22133,7.14695,169.234
2.25306,7.19405,169.93
2.28479,7.23009,169.85
2.31653,7.25639,169.225
2.34826,7.2727,168.115
2.37999,7.2771,166.398
2.41173,7.26614,163.819
2.44346,7.23517,160.076
2.47519,7.17879,154.92
2.50693,7.09149,148.228
2.53866,6.96841,140.035
2.57039,6.80589,130.53
2.60213,6.60202,120.014
2.63386,6.35686,108.831
2.66559,6.0724,97.3099
2.69733,5.75235,85.7259
2.72906,5.40166,74.3005
2.76079,5.02602,63.2253
2.79253,4.6313,52.6844
2.82426,4.22302,42.8616
2.85599,3.80598,33.9305
2.88773,3.384,26.033
2.91946,2.95983,19.2586
2.95119,2.53523,13.633
2.98293,2.11112,9.12006
3.01466,1.68781,5.63709
3.04639,1.26527,3.07805
3.07813,0.843273,1.33751
3.10986,0.421589,0.329724
3.14159,2.5619e-13,0
