Theta,Radius,Area
0,1.90128e-13,0
0.0317333,0.358577,0.352071
0.0634665,0.712429,1.39728
0.0951998,1.05712,3.10499
0.126933,1.38896,5.43049
0.158666,1.70526,8.32017
0.1904,2.00438,11.7124
0.222133,2.28564,15.5328
0.253866,2.54909,19.6866
0.285599,2.79517,24.0527
0.317333,3.02441,28.4857
0.349066,3.2372,32.8288
0.380799,3.43376,36.9343
0.412532,3.61424,40.6875
0.444266,3.77896,44.0275
0.475999,3.92859,46.959
0.507732,4.06423,49.5543
0.539465,4.18736,51.9375
0.571199,4.29955,54.2469
0.602932,4.40218,56.5858
0.634665,4.49598,58.9833
0.666398,4.5808,61.3803
0.698132,4.65556,63.6411
0.729865,4.71851,65.5875
0.761598,4.76774,67.0506
0.793331,4.80187,67.9295
0.825065,4.82064,68.2274
0.856798,4.82521,68.0665
0.888531,4.81825,67.637
0.920265,4.80351,67.0574
0.951998,4.78529,66.5041
0.983731,4.7677,66.1557
1.01546,4.75414,66.0376
1.0472,4.74692,66.1403
1.07893,4.74712,66.4423
1.11066,4.75465,66.8943
1.1424,4.76832,67.4201
1.17413,4.78612,67.9442
1.20586,4.80544,68.3927
1.2376,4.82334,68.6941
1.26933,4.83697,68.852
1.30106,4.8439,68.953
1.3328,4.84253,69.1021
1.36453,4.83243,69.3558
1.39626,4.81442,69.7141
1.428,4.7905,70.1632
1.45973,4.76356,70.7185
1.49146,4.73711,71.4143
1.5232,4.71515,72.2784
1.55493,4.70208,73.377
1.58666,4.70243,74.8188
1.6184,4.72043,76.6818
1.65013,4.75946,78.9606
1.68186,4.82158,81.6164
1.7136,4.90747,84.6603
1.74533,5.01672,88.1986
1.77706,5.14832,92.4212
1.8088,5.30093,97.5114
1.84053,5.47263,103.496
1.87226,5.6597,110.144
1.904,5.85477,117.065
1.93573,6.0463,123.82
1.96746,6.22046,129.92
1.9992,6.36426,134.861
2.03093,6.46781,138.208
2.06266,6.52525,139.694
2.0944,6.53503,139.266
2.12613,6.49953,137.076
2.15786,6.42441,133.438
2.18959,6.31763,128.761
2.22133,6.18831,123.485
2.25306,6.04539,118.032
2.28479,5.89657,112.736
2.31653,5.74741,107.766
2.34826,5.60091,103.128
2.37999,5.45749,98.7116
2.41173,5.31535,94.3176
2.44346,5.17123,89.7052
2.47519,5.02172,84.6939
2.50693,4.86451,79.2355
2.53866,4.69906,73.412
2.57039,4.52636,67.393
2.60213,4.34819,61.3851
2.63386,4.16613,55.5854
2.66559,3.98083,50.1439
2.69733,3.79164,45.1369
2.72906,3.5967,40.5541
2.76079,3.3935,36.296
2.79253,3.17952,32.1931
2.82426,2.95273,28.0833
2.85599,2.71194,23.9042
2.88773,2.4567,19.7097
2.91946,2.18721,15.6238
2.95119,1.90416,11.7931
2.98293,1.60857,8.35493
3.01466,1.30177,5.42201
3.04639,0.985405,3.07731
3.07813,0.661448,1.37483
3.10986,0.332152,0.344592
3.14159,2.14108e-13,0
