Theta,Radius,Area
0,3.96012e-14,0
0.0317333,0.335497,0.34032
0.0634665,0.666246,1.34468
0.0951998,0.98781,2.96544
0.126933,1.29643,5.12971
0.158666,1.58926,7.74774
0.1904,1.86456,10.7221
0.222133,2.12175,13.957
0.253866,2.36136,17.3661
0.285599,2.5849,20.8793
0.317333,2.79462,24.4476
0.349066,2.9932,28.0447
0.380799,3.18338,31.6658
0.412532,3.36758,35.3225
0.444266,3.54757,39.0339
0.475999,3.72423,42.8161
0.507732,3.89742,46.671
0.539465,4.06606,50.5784
0.571199,4.22829,54.494
0.602932,4.38179,58.3549
0.634665,4.52418,62.0901
0.666398,4.6534,65.6332
0.698132,4.76809,68.9314
0.729865,4.86789,71.9521
0.761598,4.95357,74.6847
0.793331,5.02709,77.1423
0.825065,5.09142,79.3628
0.856798,5.15034,81.4096
0.888531,5.20801,83.3731
0.920265,5.26858,85.3693
0.951998,5.33568,87.5346
0.983731,5.41207,90.012
1.01546,5.49922,92.9276
1.0472,5.5972,96.3622
1.07893,5.70461,100.324
1.11066,5.81871,104.735
1.1424,5.93571,109.438
1.17413,6.05118,114.222
1.20586,6.16048,118.856
1.2376,6.25929,123.126
1.26933,6.34403,126.853
1.30106,6.41218,129.911
1.3328,6.46255,132.224
1.36453,6.49526,133.764
1.39626,6.51173,134.546
1.428,6.51442,134.624
1.45973,6.50653,134.095
1.49146,6.49157,133.093
1.5232,6.47302,131.782
1.55493,6.45388,130.334
1.58666,6.43641,128.906
1.6184,6.4219,127.61
1.65013,6.41057,126.497
1.68186,6.40155,125.556
1.7136,6.3931,124.727
1.74533,6.38279,123.916
1.77706,6.36787,123.024
1.8088,6.34563,121.959
1.84053,6.31371,120.648
1.87226,6.27047,119.037
1.904,6.21507,117.092
1.93573,6.14759,114.787
1.96746,6.06896,112.11
1.9992,5.98076,109.068
2.03093,5.88501,105.686
2.06266,5.78386,102.024
2.0944,5.67936,98.1695
2.12613,5.57316,94.2308
2.15786,5.46636,90.3143
2.18959,5.35945,86.4998
2.22133,5.25221,82.8317
2.25306,5.14386,79.3226
2.28479,5.03317,75.9564
2.31653,4.91862,72.6918
2.34826,4.79866,69.4682
2.37999,4.67188,66.2139
2.41173,4.53721,62.8568
2.44346,4.39406,59.338
2.47519,4.24245,55.628
2.50693,4.08304,51.7354
2.53866,3.91703,47.7062
2.57039,3.74608,43.6124
2.60213,3.57204,39.5354
2.63386,3.39666,35.5518
2.66559,3.22135,31.7235
2.69733,3.04689,28.0938
2.72906,2.87329,24.6886
2.76079,2.69972,21.518
2.79253,2.52456,18.5784
2.82426,2.34559,15.8556
2.85599,2.16022,13.3281
2.88773,1.96592,10.9738
2.91946,1.76051,8.77789
2.95119,1.54252,6.74078
2.98293,1.31135,4.88322
3.01466,1.06738,3.24612
3.04639,0.811876,1.88454
3.07813,0.546938,0.857616
3.10986,0.275267,0.217561
3.14159,7.6704e-14,3.41061e-13
