Theta,Radius,Area
0,4.45154e-14,0
0.0317333,0.229791,0.152277
0.0634665,0.457053,0.602405
0.0951998,0.679986,1.33349
0.126933,0.898136,2.32661
0.158666,1.11244,3.5704
0.1904,1.32477,5.06789
0.222133,1.5371,6.83764
0.253866,1.75075,8.90677
0.285599,1.9658,11.296
0.317333,2.18105,14.0024
0.349066,2.39423,16.9892
0.380799,2.60254,20.1893
0.412532,2.80325,23.5203
0.444266,2.99415,26.9023
0.475999,3.17393,30.2739
0.507732,3.34232,33.6023
0.539465,3.50009,36.8844
0.571199,3.6488,40.1423
0.602932,3.79054,43.414
0.634665,3.92758,46.7421
0.666398,4.06206,50.1645
0.698132,4.1957,53.707
0.729865,4.32969,57.3784
0.761598,4.46456,61.1672
0.793331,4.60017,65.0398
0.825065,4.73576,68.9429
0.856798,4.87006,72.809
0.888531,5.00145,76.5655
0.920265,5.12815,80.1461
0.951998,5.24844,83.5012
0.983731,5.36091,86.6064
1.01546,5.46454,89.4672
1.0472,5.55891,92.1175
1.07893,5.64417,94.6047
1.11066,5.72098,96.9714
1.1424,5.79044,99.2496
1.17413,5.85384,101.466
1.20586,5.91248,103.64
1.2376,5.96748,105.781
1.26933,6.01958,107.882
1.30106,6.06909,109.918
1.3328,6.11578,111.843
1.36453,6.15896,113.595
1.39626,6.19754,115.104
1.428,6.2302,116.298
1.45973,6.25553,117.111
1.49146,6.27224,117.494
1.5232,6.27933,117.421
1.55493,6.27622,116.885
1.58666,6.26286,115.902
1.6184,6.23973,114.509
1.65013,6.20784,112.756
1.68186,6.1686,110.709
1.7136,6.12371,108.446
1.74533,6.07495,106.049
1.77706,6.02404,103.6
1.8088,5.97243,101.179
1.84053,5.92121,98.8542
1.87226,5.87102,96.7363
1.904,5.82199,94.8932
1.93573,5.77376,93.2913
1.96746,5.72554,91.8531
1.9992,5.67622,90.4897
2.03093,5.62448,89.1115
2.06266,5.56901,87.6315
2.0944,5.50861,85.9785
2.12613,5.44237,84.1076
2.15786,5.36977,82.0034
2.18959,5.29071,79.6773
2.22133,5.20548,77.1604
2.25306,5.11473,74.4968
2.28479,5.01926,71.7354
2.31653,4.91993,68.9225
2.34826,4.81745,66.0953
2.37999,4.71227,63.2778
2.41173,4.60444,60.4797
2.44346,4.49365,57.6981
2.47519,4.37915,54.9219
2.50693,4.25991,52.1341
2.53866,4.13464,49.3139
2.57039,4.00193,46.4361
2.60213,3.86034,43.4721
2.63386,3.70853,40.3927
2.66559,3.54535,37.1761
2.69733,3.37,33.8159
2.72906,3.18207,30.3273
2.76079,2.98162,26.7482
2.79253,2.76921,23.1371
2.82426,2.54579,19.567
2.85599,2.31265,16.1184
2.88773,2.07127,12.8723
2.91946,1.8232,9.90322
2.95119,1.56991,7.27335
2.98293,1.31274,5.02817
3.01466,1.0528,3.19457
3.04639,0.790974,1.78183
3.07813,0.527927,0.785789
3.10986,0.264148,0.195378
3.14159,5.49516e-14,4.11323e-13
