Theta,Radius,Area
0,5.23649e-14,0
0.0317333,0.230169,0.162634
0.0634665,0.459327,0.648245
0.0951998,0.686414,1.44924
0.126933,0.910343,2.55114
0.158666,1.13004,3.93143
0.1904,1.34453,5.56036
0.222133,1.55305,7.40445
0.253866,1.75512,9.43196
0.285599,1.95062,11.6183
0.317333,2.13973,13.9489
0.349066,2.32283,16.4179
0.380799,2.50031,19.0231
0.412532,2.67249,21.7596
0.444266,2.83947,24.6143
0.475999,3.00115,27.5646
0.507732,3.15735,30.5811
0.539465,3.3079,33.6322
0.571199,3.45283,36.6907
0.602932,3.59237,39.7386
0.634665,3.72705,42.7695
0.666398,3.85758,45.7893
0.698132,3.98482,48.8142
0.729865,4.10962,51.8673
0.761598,4.23274,54.9739
0.793331,4.35481,58.1574
0.825065,4.47626,61.4356
0.856798,4.59731,64.8175
0.888531,4.71791,68.2997
0.920265,4.83773,71.8626
0.951998,4.95615,75.4687
0.983731,5.07224,79.0627
1.01546,5.18477,82.5763
1.0472,5.29235,85.9354
1.07893,5.39352,89.0712
1.11066,5.48695,91.9321
1.1424,5.57156,94.4921
1.17413,5.64674,96.7502
1.20586,5.71237,98.7237
1.2376,5.76888,100.44
1.26933,5.81712,101.931
1.30106,5.85831,103.231
1.3328,5.89375,104.377
1.36453,5.92476,105.403
1.39626,5.9524,106.341
1.428,5.97743,107.214
1.45973,6.0002,108.033
1.49146,6.02065,108.802
1.5232,6.03836,109.508
1.55493,6.05262,110.129
1.58666,6.06256,110.637
1.6184,6.06723,110.992
1.65013,6.0657,111.154
1.68186,6.05714,111.082
1.7136,6.04092,110.741
1.74533,6.01662,110.107
1.77706,5.98413,109.17
1.8088,5.94364,107.938
1.84053,5.89563,106.43
1.87226,5.8409,104.68
1.904,5.78042,102.728
1.93573,5.71527,100.62
1.96746,5.6465,98.4024
1.9992,5.57495,96.1123
2.03093,5.50117,93.7743
2.06266,5.42534,91.396
2.0944,5.34726,88.9665
2.12613,5.26645,86.4595
2.15786,5.18219,83.8388
2.18959,5.09372,81.0682
2.22133,5.00036,78.121
2.25306,4.90157,74.9875
2.28479,4.79708,71.6782
2.31653,4.68684,68.2211
2.34826,4.57105,64.6573
2.37999,4.4501,61.0336
2.41173,4.32451,57.3956
2.44346,4.19484,53.7803
2.47519,4.06166,50.2114
2.50693,3.92538,46.7005
2.53866,3.78628,43.2535
2.57039,3.64434,39.8761
2.60213,3.49932,36.5746
2.63386,3.35069,33.3535
2.66559,3.19771,30.2135
2.69733,3.03952,27.1528
2.72906,2.87523,24.1701
2.76079,2.70401,21.268
2.79253,2.52512,18.4549
2.82426,2.33796,15.7456
2.85599,2.14206,13.1597
2.88773,1.93705,10.7204
2.91946,1.72273,8.45319
2.95119,1.49909,6.38608
2.98293,1.26635,4.54996
3.01466,1.02506,2.97856
3.04639,0.776198,1.70711
3.07813,0.521147,0.769446
3.10986,0.26171,0.194044
3.14159,2.00889e-14,1.29647e-13
