Theta,Radius,Area
0,3.87962e-14,0
0.0317333,0.316697,0.314896
0.0634665,0.630878,1.25031
0.0951998,0.940169,2.77913
0.126933,1.24231,4.85817
0.158666,1.53516,7.43009
0.1904,1.81664,10.4244
0.222133,2.08472,13.7574
0.253866,2.33741,17.3317
0.285599,2.57283,21.0378
0.317333,2.78935,24.7593
0.349066,2.98585,28.383
0.380799,3.16191,31.812
0.412532,3.31804,34.9793
0.444266,3.45582,37.8574
0.475999,3.57779,40.4619
0.507732,3.68734,42.8473
0.539465,3.78834,45.0967
0.571199,3.88472,47.3066
0.602932,3.98011,49.5712
0.634665,4.07739,51.9675
0.666398,4.1785,54.5443
0.698132,4.28428,57.3171
0.729865,4.39453,60.268
0.761598,4.50814,63.3517
0.793331,4.62338,66.5058
0.825065,4.73813,69.6613
0.856798,4.85026,72.755
0.888531,4.95792,75.7397
0.920265,5.05982,78.5913
0.951998,5.15539,81.3122
0.983731,5.24488,83.9291
1.01546,5.32928,86.4866
1.0472,5.41015,89.0382
1.07893,5.48933,91.6362
1.11066,5.5686,94.322
1.1424,5.6493,97.1183
1.17413,5.73207,100.024
1.20586,5.8166,103.009
1.2376,5.90163,106.017
1.26933,5.98503,108.968
1.30106,6.06406,111.759
1.3328,6.13577,114.279
1.36453,6.1974,116.419
1.39626,6.24677,118.089
1.428,6.28267,119.23
1.45973,6.30497,119.834
1.49146,6.31472,119.97
1.5232,6.31394,119.921
1.55493,6.30544,119.815
1.58666,6.29237,119.678
1.6184,6.27788,119.517
1.65013,6.26468,119.355
1.68186,6.25468,119.22
1.7136,6.2487,119.134
1.74533,6.24636,119.096
1.77706,6.246,119.007
1.8088,6.24493,118.756
1.84053,6.23968,118.256
1.87226,6.22655,117.265
1.904,6.20205,115.641
1.93573,6.16349,113.436
1.96746,6.10927,110.709
1.9992,6.03919,107.526
2.03093,5.95441,103.964
2.06266,5.85732,100.023
2.0944,5.75118,95.8112
2.12613,5.63976,91.4989
2.15786,5.52678,87.2637
2.18959,5.41558,83.2549
2.22133,5.30864,79.5744
2.25306,5.20731,76.27
2.28479,5.11168,73.3384
2.31653,5.02046,70.7369
2.34826,4.9312,68.3885
2.37999,4.84053,66.1589
2.41173,4.74465,63.8705
2.44346,4.63973,61.361
2.47519,4.52244,58.5171
2.50693,4.39028,55.287
2.53866,4.2418,51.6797
2.57039,4.07665,47.7565
2.60213,3.89557,43.6146
2.63386,3.70023,39.3688
2.66559,3.49315,35.1338
2.69733,3.2774,31.0113
2.72906,3.0565,27.0818
2.76079,2.834,23.4016
2.79253,2.61312,20.0038
2.82426,2.39614,16.9005
2.85599,2.1838,14.0855
2.88773,1.9749,11.5381
2.91946,1.76619,9.22844
2.95119,1.55291,7.12741
2.98293,1.32986,5.22054
3.01466,1.09275,3.52115
3.04639,0.839314,2.0759
3.07813,0.570096,0.957468
3.10986,0.288453,0.245108
3.14159,8.25275e-14,1.13687e-13
