Theta,Radius,Area
0,6.79906e-14,0
0.0317333,0.254368,0.193895
0.0634665,0.503884,0.760892
0.0951998,0.744403,1.66063
0.126933,0.972891,2.83698
0.158666,1.18775,4.23118
0.1904,1.38894,5.79424
0.222133,1.57784,7.4956
0.253866,1.75697,9.32641
0.285599,1.92955,11.2981
0.317333,2.09903,13.4378
0.349066,2.2687,15.7823
0.380799,2.44122,18.3712
0.412532,2.6184,21.2396
0.444266,2.80093,24.4096
0.475999,2.98827,27.8816
0.507732,3.17867,31.6288
0.539465,3.36939,35.5948
0.571199,3.55704,39.6976
0.602932,3.73803,43.8394
0.634665,3.90909,47.9201
0.666398,4.06771,51.8534
0.698132,4.21249,55.5805
0.729865,4.34329,59.0796
0.761598,4.46119,62.3662
0.793331,4.56829,65.4857
0.825065,4.66731,68.4991
0.856798,4.7612,71.4672
0.888531,4.85266,74.4362
0.920265,4.94382,77.4293
0.951998,5.03595,80.444
0.983731,5.12935,83.4553
1.01546,5.22341,86.4229
1.0472,5.31671,89.2997
1.07893,5.4073,92.0404
1.11066,5.49302,94.6075
1.1424,5.57182,96.9747
1.17413,5.64214,99.1289
1.20586,5.70313,101.072
1.2376,5.75482,102.822
1.26933,5.79808,104.416
1.30106,5.83444,105.906
1.3328,5.86581,107.351
1.36453,5.89408,108.803
1.39626,5.92076,110.289
1.428,5.94662,111.826
1.45973,5.97157,113.42
1.49146,5.99449,114.891
1.5232,6.01346,116.026
1.55493,6.02589,116.645
1.58666,6.029,116.582
1.6184,6.02018,115.724
1.65013,5.99747,114.04
1.68186,5.95988,111.582
1.7136,5.90769,108.483
1.74533,5.84243,104.932
1.77706,5.76684,101.151
1.8088,5.68454,97.3524
1.84053,5.59969,93.7232
1.87226,5.51648,90.413
1.904,5.43869,87.5343
1.93573,5.36922,85.1625
1.96746,5.30983,83.3312
1.9992,5.2609,82.0242
2.03093,5.22138,81.1659
2.06266,5.18894,80.6196
2.0944,5.16017,80.1998
2.12613,5.13097,79.6986
2.15786,5.09701,78.9187
2.18959,5.05424,77.7055
2.22133,4.99936,75.9698
2.25306,4.93016,73.697
2.28479,4.84575,70.9411
2.31653,4.74654,67.8046
2.34826,4.6341,64.4128
2.37999,4.51083,60.8882
2.41173,4.37964,57.3343
2.44346,4.24346,53.8299
2.47519,4.10497,50.4289
2.50693,3.96619,47.1618
2.53866,3.82834,44.0342
2.57039,3.69166,41.0242
2.60213,3.55541,38.0895
2.63386,3.41794,35.1835
2.66559,3.27692,32.2673
2.69733,3.12958,29.3151
2.72906,2.97313,26.3164
2.76079,2.80509,23.2763
2.79253,2.62364,20.2162
2.82426,2.42783,17.1735
2.85599,2.21775,14.2015
2.88773,1.99444,11.3656
2.91946,1.75981,8.73887
2.95119,1.51633,6.39276
2.98293,1.26677,4.38698
3.01466,1.01377,2.75956
3.04639,0.759547,1.52235
3.07813,0.505555,0.664671
3.10986,0.252417,0.164111
3.14159,1.07504e-13,1.13687e-13
