Theta,Radius,Area
0,6.08127e-14,0
0.0317333,0.303254,0.279689
0.0634665,0.604053,1.11146
0.0951998,0.90013,2.47274
0.126933,1.18951,4.32437
0.158666,1.47061,6.61074
0.1904,1.74225,9.2631
0.222133,2.00366,12.2065
0.253866,2.25437,15.3691
0.285599,2.49409,18.6905
0.317333,2.72262,22.1259
0.349066,2.93969,25.6427
0.380799,3.14497,29.2116
0.412532,3.33797,32.7944
0.444266,3.51813,36.3357
0.475999,3.68487,39.7633
0.507732,3.8378,42.998
0.539465,3.9768,45.9697
0.571199,4.10217,48.636
0.602932,4.21466,50.9948
0.634665,4.31548,53.0887
0.666398,4.4062,54.9969
0.698132,4.48872,56.8155
0.729865,4.56521,58.6353
0.761598,4.63806,60.5305
0.793331,4.70981,62.5596
0.825065,4.78304,64.7728
0.856798,4.86024,67.2165
0.888531,4.94357,69.9341
0.920265,5.0346,72.9622
0.951998,5.13414,76.3223
0.983731,5.24202,80.0127
1.01546,5.35709,84.0006
1.0472,5.47725,88.2187
1.07893,5.59961,92.568
1.11066,5.72074,96.9253
1.1424,5.83692,101.155
1.17413,5.94443,105.12
1.20586,6.03984,108.688
1.2376,6.12026,111.742
1.26933,6.18356,114.181
1.30106,6.22854,115.932
1.3328,6.255,116.962
1.36453,6.26384,117.288
1.39626,6.25689,116.987
1.428,6.23684,116.19
1.45973,6.20699,115.068
1.49146,6.17094,113.808
1.5232,6.13227,112.582
1.55493,6.09425,111.52
1.58666,6.05953,110.688
1.6184,6.02996,110.089
1.65013,6.00645,109.673
1.68186,5.989,109.363
1.7136,5.97678,109.072
1.74533,5.9683,108.721
1.77706,5.96162,108.254
1.8088,5.95457,107.639
1.84053,5.94497,106.896
1.87226,5.93084,106.145
1.904,5.91057,105.533
1.93573,5.88303,104.864
1.96746,5.84769,103.925
1.9992,5.8046,102.637
2.03093,5.75442,101.013
2.06266,5.69826,99.1191
2.0944,5.6375,97.0539
2.12613,5.57353,94.9219
2.15786,5.50753,92.811
2.18959,5.44021,90.7707
2.22133,5.37166,88.7931
2.25306,5.30132,86.8135
2.28479,5.228,84.7354
2.31653,5.15002,82.4595
2.34826,5.06534,79.9012
2.37999,4.97183,76.9991
2.41173,4.86742,73.7187
2.44346,4.75033,70.0541
2.47519,4.6192,66.0271
2.50693,4.47325,61.6833
2.53866,4.31233,57.0857
2.57039,4.137,52.3082
2.60213,3.94853,47.431
2.63386,3.7488,42.5384
2.66559,3.54021,37.7186
2.69733,3.32542,33.0618
2.72906,3.10712,28.655
2.76079,2.88761,24.5724
2.79253,2.66848,20.863
2.82426,2.45027,17.5387
2.85599,2.23232,14.571
2.88773,2.01288,11.9036
2.91946,1.78949,9.47912
2.95119,1.5596,7.26337
2.98293,1.32113,5.25712
3.01466,1.07295,3.49372
3.04639,0.815077,2.0282
3.07813,0.548712,0.923005
3.10986,0.276048,0.234151
3.14159,4.15931e-14,1.74029e-13
