Theta,Radius,Area
0,3.55271e-14,0
0.0317333,0.251902,0.192228
0.0634665,0.505431,0.772273
0.0951998,0.761784,1.74988
0.126933,1.02145,3.13901
0.158666,1.28406,4.9522
0.1904,1.54837,7.19249
0.222133,1.81248,9.84668
0.253866,2.07412,12.8832
0.285599,2.33091,16.255
0.317333,2.58062,19.9054
0.349066,2.8213,23.7743
0.380799,3.05134,27.8025
0.412532,3.26946,31.9337
0.444266,3.47475,36.1149
0.475999,3.66669,40.293
0.507732,3.84518,44.4128
0.539465,4.01065,48.4188
0.571199,4.16402,52.2639
0.602932,4.3067,55.9203
0.634665,4.44048,59.3869
0.666398,4.56728,62.6893
0.698132,4.68895,65.8717
0.729865,4.80697,68.9854
0.761598,4.92225,72.0751
0.793331,5.03509,75.1688
0.825065,5.14521,78.2731
0.856798,5.2519,81.3757
0.888531,5.35433,84.4522
0.920265,5.45173,87.4764
0.951998,5.54364,90.4278
0.983731,5.62996,93.2955
1.01546,5.71103,96.0788
1.0472,5.78752,98.7855
1.07893,5.86031,101.43
1.11066,5.93031,104.03
1.1424,5.99829,106.607
1.17413,6.06471,109.176
1.20586,6.1296,111.743
1.2376,6.19246,114.286
1.26933,6.25229,116.764
1.30106,6.30764,119.112
1.3328,6.35673,121.248
1.36453,6.39765,123.079
1.39626,6.42857,124.513
1.428,6.44794,125.474
1.45973,6.45474,125.912
1.49146,6.44856,125.81
1.5232,6.42979,125.193
1.55493,6.39953,124.116
1.58666,6.35959,122.664
1.6184,6.31225,120.937
1.65013,6.26011,119.038
1.68186,6.20573,117.068
1.7136,6.15144,115.111
1.74533,6.09902,113.229
1.77706,6.04964,111.462
1.8088,6.00367,109.819
1.84053,5.9608,108.286
1.87226,5.92001,106.82
1.904,5.87981,105.354
1.93573,5.83837,103.813
1.96746,5.79375,102.118
1.9992,5.74403,100.207
2.03093,5.68756,98.0344
2.06266,5.62299,95.582
2.0944,5.5494,92.85
2.12613,5.46633,89.855
2.15786,5.37381,86.6239
2.18959,5.27228,83.1901
2.22133,5.16261,79.5912
2.25306,5.04598,75.8682
2.28479,4.9238,72.0639
2.31653,4.7976,68.2216
2.34826,4.66892,64.3839
2.37999,4.5392,60.5917
2.41173,4.40972,56.8834
2.44346,4.28145,53.293
2.47519,4.15509,49.848
2.50693,4.03096,46.569
2.53866,3.90902,43.4696
2.57039,3.78883,40.5565
2.60213,3.66959,37.8285
2.63386,3.55016,35.2748
2.66559,3.42904,32.8727
2.69733,3.30446,30.5861
2.72906,3.17431,28.3658
2.76079,3.03622,26.1529
2.79253,2.88751,23.8858
2.82426,2.72528,21.5095
2.85599,2.54657,18.9875
2.88773,2.34853,16.3137
2.91946,2.12875,13.5205
2.95119,1.8856,10.6821
2.98293,1.61849,7.91085
3.01466,1.3282,5.34643
3.04639,1.01693,3.1411
3.07813,0.688361,1.44096
3.10986,0.347425,0.367238
3.14159,4.45111e-14,1.42109e-13
